====================================================================================================
IMPALA TRAINING RUN LOGS - Run ID: 1772315448_1a33f518
Generated: 2026-03-01 01:36:08.900982
====================================================================================================

📊 ALL METRICS FOR THIS RUN
----------------------------------------------------------------------------------------------------
timestamp	metric_name	value
2026-02-28 20:37:09	exporter_db_write_latency.bucket	67
2026-02-28 20:37:09	exporter_db_write_latency.bucket	252
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	68
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	240
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	65
2026-02-28 20:37:09	exporter_db_write_latency.bucket	72
2026-02-28 20:37:09	exporter_db_write_latency.bucket	250
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	67
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	239
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	63
2026-02-28 20:37:09	exporter_db_write_latency.bucket	55
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	266
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	260
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	70
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	36
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	264
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	59
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	66
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	62
2026-02-28 20:37:09	exporter_db_write_latency.bucket	47
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	261
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	61
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	228
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	62
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	262
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	72
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	67
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	65
2026-02-28 20:37:09	exporter_db_write_latency.bucket	66
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	66
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	65
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	70
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	66
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	68
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	53
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	72
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	63
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	68
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	64
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	263
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	65
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	255
2026-02-28 20:37:09	exporter_db_write_latency.bucket	266
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	264
2026-02-28 20:37:09	exporter_db_write_latency.bucket	54
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	73
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	68
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	18
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	71
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	268
2026-02-28 20:37:09	exporter_db_write_latency.bucket	69
2026-02-28 20:37:09	exporter_db_write_latency.count	73
2026-02-28 20:37:09	exporter_db_write_latency.count	73
2026-02-28 20:37:09	exporter_db_write_latency.count	73
2026-02-28 20:37:09	exporter_db_write_latency.count	268
2026-02-28 20:37:09	exporter_db_write_latency.count	69
2026-02-28 20:37:09	exporter_db_write_latency.count	69
2026-02-28 20:37:09	exporter_db_write_latency.count	268
2026-02-28 20:37:09	exporter_db_write_latency.count	69
2026-02-28 20:37:09	exporter_db_write_latency.count	73
2026-02-28 20:37:09	exporter_db_write_latency.count	71
2026-02-28 20:37:09	exporter_db_write_latency.count	69
2026-02-28 20:37:09	exporter_db_write_latency.count	268
2026-02-28 20:37:09	exporter_db_write_latency.count	268
2026-02-28 20:37:09	exporter_db_write_latency.count	69
2026-02-28 20:37:09	exporter_db_write_latency.sum	35257
2026-02-28 20:37:09	exporter_db_write_latency.sum	4092
2026-02-28 20:37:09	exporter_db_write_latency.sum	21300
2026-02-28 20:37:09	exporter_db_write_latency.sum	22555
2026-02-28 20:37:09	exporter_db_write_latency.sum	16014
2026-02-28 20:37:09	exporter_db_write_latency.sum	0
2026-02-28 20:37:09	exporter_db_write_latency.sum	50547
2026-02-28 20:37:09	exporter_db_write_latency.sum	937
2026-02-28 20:37:09	exporter_db_write_latency.sum	4474
2026-02-28 20:37:09	exporter_db_write_latency.sum	5092
2026-02-28 20:37:09	exporter_db_write_latency.sum	17291
2026-02-28 20:37:09	exporter_db_write_latency.sum	5614
2026-02-28 20:37:09	exporter_db_write_latency.sum	2086
2026-02-28 20:37:09	exporter_db_write_latency.sum	41161
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	263
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	113
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	268
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	268
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	268
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	227
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	257
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	158
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	191
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	265
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	268
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	216
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	94
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	235
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	268
2026-02-28 20:37:09	exporter_prepare_metrics_duration.bucket	265
2026-02-28 20:37:09	exporter_prepare_metrics_duration.count	268
2026-02-28 20:37:09	exporter_prepare_metrics_duration.sum	14704
2026-02-28 20:37:09	otelcol_connector.produced.items.count	8
2026-02-28 20:37:09	otelcol_connector.received.items.count	1390
2026-02-28 20:37:09	otelcol_connector.received.items.count	689
2026-02-28 20:37:09	otelcol_connector.received.items.count	16086
2026-02-28 20:37:09	otelcol_exporter_send_failed_log_records	0
2026-02-28 20:37:09	otelcol_exporter_send_failed_log_records	0
2026-02-28 20:37:09	otelcol_exporter_send_failed_metric_points	0
2026-02-28 20:37:09	otelcol_exporter_send_failed_metric_points	0
2026-02-28 20:37:09	otelcol_exporter_send_failed_metric_points	0
2026-02-28 20:37:09	otelcol_exporter_send_failed_spans	0
2026-02-28 20:37:09	otelcol_exporter_send_failed_spans	0
2026-02-28 20:37:09	otelcol_exporter_sent_log_records	1390
2026-02-28 20:37:09	otelcol_exporter_sent_log_records	1390
2026-02-28 20:37:09	otelcol_exporter_sent_metric_points	8
2026-02-28 20:37:09	otelcol_exporter_sent_metric_points	16728
2026-02-28 20:37:09	otelcol_exporter_sent_metric_points	16086
2026-02-28 20:37:09	otelcol_exporter_sent_spans	689
2026-02-28 20:37:09	otelcol_exporter_sent_spans	689
2026-02-28 20:37:09	otelcol_process_cpu_seconds	93.63
2026-02-28 20:37:09	otelcol_process_runtime_total_alloc_bytes	1816478352
2026-02-28 20:37:09	otelcol_process_uptime	7031.137778013
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	65
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	197
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	137
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	274
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	263
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	125
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.bucket	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.count	291
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.count	1
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.sum	8
2026-02-28 20:37:09	otelcol_processor_batch_batch_send_size.sum	18165
2026-02-28 20:37:09	otelcol_processor_batch_timeout_trigger_send	291
2026-02-28 20:37:09	otelcol_processor_batch_timeout_trigger_send	1
2026-02-28 20:37:09	otelcol_receiver_accepted_log_records	1390
2026-02-28 20:37:09	otelcol_receiver_accepted_metric_points	8519
2026-02-28 20:37:09	otelcol_receiver_accepted_metric_points	7567
2026-02-28 20:37:09	otelcol_receiver_accepted_spans	689
2026-02-28 20:37:09	otelcol_receiver_failed_log_records	0
2026-02-28 20:37:09	otelcol_receiver_failed_metric_points	0
2026-02-28 20:37:09	otelcol_receiver_failed_metric_points	0
2026-02-28 20:37:09	otelcol_receiver_failed_spans	0
2026-02-28 20:37:09	otelcol_receiver_refused_log_records	0
2026-02-28 20:37:09	otelcol_receiver_refused_metric_points	0
2026-02-28 20:37:09	otelcol_receiver_refused_metric_points	0
2026-02-28 20:37:09	otelcol_receiver_refused_spans	0
2026-02-28 20:37:09	promhttp_metric_handler_errors_total	0
2026-02-28 20:37:09	promhttp_metric_handler_errors_total	0
2026-02-28 20:37:09	otelcol_exporter_queue_capacity	1000
2026-02-28 20:37:09	otelcol_exporter_queue_capacity	1000
2026-02-28 20:37:09	otelcol_exporter_queue_capacity	1000
2026-02-28 20:37:09	otelcol_exporter_queue_capacity	1000
2026-02-28 20:37:09	otelcol_exporter_queue_capacity	1000
2026-02-28 20:37:09	otelcol_exporter_queue_capacity	1000
2026-02-28 20:37:09	otelcol_exporter_queue_size	0
2026-02-28 20:37:09	otelcol_exporter_queue_size	0
2026-02-28 20:37:09	otelcol_exporter_queue_size	0
2026-02-28 20:37:09	otelcol_exporter_queue_size	0
2026-02-28 20:37:09	otelcol_exporter_queue_size	0
2026-02-28 20:37:09	otelcol_exporter_queue_size	0
2026-02-28 20:37:09	otelcol_process_memory_rss	86147072
2026-02-28 20:37:09	otelcol_process_runtime_heap_alloc_bytes	34383312
2026-02-28 20:37:09	otelcol_process_runtime_total_sys_memory_bytes	117727512
2026-02-28 20:37:09	otelcol_processor_batch_metadata_cardinality	1
2026-02-28 20:37:09	otelcol_processor_batch_metadata_cardinality	4
2026-02-28 20:37:09	scrape_duration_seconds	0.005806404
2026-02-28 20:37:09	scrape_samples_post_metric_relabeling	375
2026-02-28 20:37:09	scrape_samples_scraped	375
2026-02-28 20:37:09	scrape_series_added	1
2026-02-28 20:37:09	up	1
2026-02-28 20:38:09	exporter_db_write_latency.bucket	67
2026-02-28 20:38:09	exporter_db_write_latency.bucket	254
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	68
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	242
2026-02-28 20:38:09	exporter_db_write_latency.bucket	71
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	71
2026-02-28 20:38:09	exporter_db_write_latency.bucket	65
2026-02-28 20:38:09	exporter_db_write_latency.bucket	72
2026-02-28 20:38:09	exporter_db_write_latency.bucket	252
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	67
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	241
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	71
2026-02-28 20:38:09	exporter_db_write_latency.bucket	63
2026-02-28 20:38:09	exporter_db_write_latency.bucket	55
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	270
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	268
2026-02-28 20:38:09	exporter_db_write_latency.bucket	71
2026-02-28 20:38:09	exporter_db_write_latency.bucket	262
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	70
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
2026-02-28 20:38:09	exporter_db_write_latency.bucket	36
2026-02-28 20:38:09	exporter_db_write_latency.bucket	69
2026-02-28 20:38:09	exporter_db_write_latency.bucket	73
